id,tipo,valorVenda,bairro,cidade,estado,quartos,suites,vagas,banheiros,areaConstruida,endereco_completo,url,Latitude,Longitude
165133762,Hotel/Pousada,2900000.0,Barra Da Lagoa,Florianópolis,SC,0,0,2,15,500.0,"Timóteo José Mariano, 188, Barra Da Lagoa, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+hotel-pousada+--quartos+barra-da-lagoa+florianopolis+sc+500m2+rs2900000/165133762,-27.5766479,-48.4257415
165133769,Apartamento,900000.0,Açores,Florianópolis,SC,2,1,1,2,60.58,"Avenida das Águas Marinhas, 76, Açores, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+acores+florianopolis+sc+60,58m2+rs900000/165133769",Erro,Erro
165133843,Casa,1750000.0,Lagoa Da Conceição,Florianópolis,SC,3,1,3,3,126.02,"Rodovia Jornalista Manoel de Menezes, 2201, Lagoa Da Conceição, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+casa+3-quartos+lagoa-da-conceicao+florianopolis+sc+126,02m2+rs1750000/165133843",-27.6001853,-48.4351773
165133930,Cobertura,869000.0,Ingleses,Florianópolis,SC,2,1,1,2,133.5,"Rodovia João Gualberto Soares, 1421, Ingleses, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+cobertura+2-quartos+ingleses+florianopolis+sc+133,5m2+rs869000/165133930",-27.4407437,-48.4021916
165134125,Estúdio,1200000.0,Lagoa Da Conceição,Florianópolis,SC,1,0,1,1,49.0,"Rodovia Laurindo Januário da Silveira, 4367, Lagoa Da Conceição, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+estudio+1-quarto+lagoa-da-conceicao+florianopolis+sc+49m2+rs1200000/165134125,Erro,Erro
165134139,Terreno,3400000.0,Campeche,Florianópolis,SC,0,0,0,0,1302.35,"Rua da Capela, 487, Campeche, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+terreno+--quartos+campeche+florianopolis+sc+1302,35m2+rs3400000/165134139",-27.6822485,-48.490661
165134142,Estúdio,720000.0,Campeche,Florianópolis,SC,1,0,0,1,42.7,"Avenida Campeche, 2216, Campeche, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+estudio+1-quarto+campeche+florianopolis+sc+42,7m2+rs720000/165134142",-27.6847716,-48.4821658
165134193,Casa,2100000.0,Campeche,Florianópolis,SC,3,1,1,2,158.91,"Rua Marinas do Campeche, 904, Campeche, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+casa+3-quartos+campeche+florianopolis+sc+158,91m2+rs2100000/165134193",-27.6834355,-48.5067167
165134195,Apartamento,295000.0,Jardim Atlântico,Florianópolis,SC,2,0,1,1,46.31,"Rua Irmã Bonavita, 1950, Jardim Atlântico, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+jardim-atlantico+florianopolis+sc+46,31m2+rs295000/165134195",-27.580978,-48.5934498
165134247,Casa,1200000.0,Morro Das Pedras,Florianópolis,SC,3,1,1,1,96.76,"Rua Sagrado Coração de Jesus, 811, Morro Das Pedras, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+casa+3-quartos+morro-das-pedras+florianopolis+sc+96,76m2+rs1200000/165134247",-27.7117285,-48.5048166
165134394,Casa,1700000.0,Ingleses Do Rio Vermelho,Florianópolis,SC,3,3,4,4,244.69,"Rua Rua A, 5, Ingleses Do Rio Vermelho, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+casa+3-quartos+ingleses-do-rio-vermelho+florianopolis+sc+244,69m2+rs1700000/165134394",Erro,Erro
165134404,Apartamento,730000.0,Estreito,Florianópolis,SC,2,1,1,2,77.98,"Rua Fúlvio Aducci, 471, Estreito, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+estreito+florianopolis+sc+77,98m2+rs730000/165134404",-27.58728,-48.5783857
165134508,Casa,990000.0,Ingleses,Florianópolis,SC,3,1,2,3,138.02,"Estrada Dário Manoel Cardoso, 7, Ingleses, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+casa+3-quartos+ingleses+florianopolis+sc+138,02m2+rs990000/165134508",-27.4482997,-48.3970505
165134537,Casa,1300000.0,Ingleses Do Rio Vermelho,Florianópolis,SC,4,4,3,5,200.0,"Estrada Dário Manoel Cardoso, 8, Ingleses Do Rio Vermelho, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+4-quartos+ingleses-do-rio-vermelho+florianopolis+sc+200m2+rs1300000/165134537,-27.4482997,-48.3970505
165134538,Apartamento,895000.0,Carvoeira,Florianópolis,SC,3,1,1,2,92.15,"Rua Capitão Romualdo de Barros, 694, Carvoeira, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+carvoeira+florianopolis+sc+92,15m2+rs895000/165134538",-27.6049093,-48.529747
165134539,Apartamento,1970000.0,Centro,Florianópolis,SC,4,1,3,4,143.27,"Rua Altamiro Guimarães, 360, Centro, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+4-quartos+centro+florianopolis+sc+143,27m2+rs1970000/165134539",-27.5847446,-48.5460498
165134540,Casa,640000.0,Capoeiras,Florianópolis,SC,4,0,2,2,99.92,"Rua Prefeito Dib Cherem, 3012, Capoeiras, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+casa+4-quartos+capoeiras+florianopolis+sc+99,92m2+rs640000/165134540",-27.5988272,-48.5994959
165134543,Apartamento,3300000.0,Jurerê,Florianópolis,SC,3,3,2,3,103.69,"Rua das Baleias Franca, 60, Jurerê, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+jurere+florianopolis+sc+103,69m2+rs3300000/165134543",-27.4420306,-48.493194
15460,Cobertura,890000.0,Santinho,Florianópolis,SC,2,1,1,0,104.44,"Estrada Vereador Onildo Lemos, 256, Santinho, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+cobertura+2-quartos+santinho+florianopolis+sc+104,44m2+rs890000/15460",-27.4530418,-48.3803642
16063,Casa,2500000.0,Cacupé,Florianópolis,SC,4,2,1,3,164.42,"Estrada Haroldo Soares Glavan, 5080, Cacupé, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+casa+4-quartos+cacupe+florianopolis+sc+164,42m2+rs2500000/16063",-27.5431282,-48.5206633
165123169,Casa,4950000.0,Jurerê Internacional,Florianópolis,SC,5,4,4,6,380.0,"Rua dos Amborés, 360, Jurerê Internacional, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+5-quartos+jurere-internacional+florianopolis+sc+380m2+rs4950000/165123169,-27.4403203,-48.5040797
165124200,Cobertura,1500000.0,Estreito,Florianópolis,SC,3,1,3,0,232.21,"Rua Libia Cruz, 275, Estreito, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+cobertura+3-quartos+estreito+florianopolis+sc+232,21m2+rs1500000/165124200",-27.594262,-48.58162997008935
165124520,Duplex,3259745.79,Jurerê,Florianópolis,SC,2,2,2,0,125.0,"Rua Jurerê Tradicional, 1245, Jurerê, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+duplex+2-quartos+jurere+florianopolis+sc+125m2+rs3259745,79/165124520",-27.4521076,-48.4883686
165124661,Sala Comercial,275000.0,Estreito,Florianópolis,SC,0,0,0,0,46.96,"Rua Libia Cruz, 275, Estreito, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+sala-comercial+--quartos+estreito+florianopolis+sc+46,96m2+rs275000/165124661",-27.594262,-48.58162997008935
165126121,Casa,1600000.0,Rio Tavares,Florianópolis,SC,3,1,1,3,137.0,"Joana Maria da Costa, 1, Rio Tavares, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+3-quartos+rio-tavares+florianopolis+sc+137m2+rs1600000/165126121,-27.6621673,-48.4875543
165126125,Casa,1600000.0,Rio Tavares,Florianópolis,SC,3,1,1,3,137.0,"Joana Maria da Costa, 2, Rio Tavares, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+3-quartos+rio-tavares+florianopolis+sc+137m2+rs1600000/165126125,-27.6621673,-48.4875543
165126183,Apartamento,2800000.0,Joao Paulo,Florianópolis,SC,3,1,2,3,139.81,"Rodovia João Paulo, 2097, Joao Paulo, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+joao-paulo+florianopolis+sc+139,81m2+rs2800000/165126183",-27.5559218,-48.5019898
165127052,Casa,2800000.0,Ribeirão da Ilha,Florianópolis,SC,7,2,2,3,257.0,"Rodovia Baldicero Filomeno, 12954, Ribeirão da Ilha, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+7-quartos+ribeirao-da-ilha+florianopolis+sc+257m2+rs2800000/165127052,-27.7064149,-48.5086239
165127424,Casa,980000.0,Morro Das Pedras,Florianópolis,SC,3,1,1,3,95.9,"Rua Sagrado Coração de Jesus, 811, Morro Das Pedras, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+casa+3-quartos+morro-das-pedras+florianopolis+sc+95,9m2+rs980000/165127424",-27.7117285,-48.5048166
165128061,Duplex,580000.0,Barra Da Lagoa,Florianópolis,SC,1,1,1,1,41.6,"Rua Angelina Joaquina dos Santos, 271, Barra Da Lagoa, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+duplex+1-quarto+barra-da-lagoa+florianopolis+sc+41,6m2+rs580000/165128061",-27.5750867,-48.4280005
165128181,Apartamento,13990000.0,Beira Mar,Florianópolis,SC,3,3,5,5,209.93,"Rua Comandante Constantino Nicolau Spyrides, 4152, Beira Mar, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+beira-mar+florianopolis+sc+209,93m2+rs13990000/165128181",Erro,Erro
165128460,Terreno,9490000.0,Campeche,Florianópolis,SC,0,0,0,0,4122.0,"Jaborandi, 900, Campeche, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+terreno+--quartos+campeche+florianopolis+sc+4122m2+rs9490000/165128460,-27.6759266,-48.5039702
165128656,Apartamento,450000.0,Balneário,Florianópolis,SC,2,0,1,1,58.68,"Rua Quinze de Novembro, 300, Balneário, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+balneario+florianopolis+sc+58,68m2+rs450000/165128656",-27.5804211,-48.5772122
165129431,Apartamento,3590000.0,Joao Paulo,Florianópolis,SC,3,3,3,4,164.0,"Rodovia João Paulo, 2301, Joao Paulo, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+joao-paulo+florianopolis+sc+164m2+rs3590000/165129431,-27.5622026,-48.5157539
165129897,Apartamento,620000.0,Côrrego Grande,Florianópolis,SC,1,1,2,1,42.0,"Rua Vera Linhares de Andrade, 2011, Côrrego Grande, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+apartamento+1-quarto+corrego-grande+florianopolis+sc+42m2+rs620000/165129897,-27.5971969,-48.4988164
165130134,Apartamento,3339493.28,Jurerê,Florianópolis,SC,1,1,1,2,137.05,"Rodovia Tertuliano Brito Xavier, 2510, Jurerê, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+1-quarto+jurere+florianopolis+sc+137,05m2+rs3339493,28/165130134",-27.4388938,-48.4821589
165130135,Apartamento,822715.64,Jurerê,Florianópolis,SC,1,1,1,2,53.96,"Rodovia Tertuliano Brito Xavier, 2510, Jurerê, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+1-quarto+jurere+florianopolis+sc+53,96m2+rs822715,64/165130135",-27.4388938,-48.4821589
165130432,Loja,1200000.0,Centro,Florianópolis,SC,0,0,0,0,52.0,"Rua Felipe Schmidt, 515, Centro, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+loja+--quartos+centro+florianopolis+sc+52m2+rs1200000/165130432,-27.59514965,-48.55468335914008
165130447,Casa,4800000.0,Jurerê Internacional,Florianópolis,SC,7,2,2,4,320.0,"Rua das Tainhas, 370, Jurerê Internacional, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+7-quartos+jurere-internacional+florianopolis+sc+320m2+rs4800000/165130447,-27.4429466,-48.5047908
165130691,Casa,1500000.0,Côrrego Grande,Florianópolis,SC,4,0,5,3,88.0,"Antônio Irineu da Silva, 37, Côrrego Grande, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+4-quartos+corrego-grande+florianopolis+sc+88m2+rs1500000/165130691,Erro,Erro
165130894,Casa,2040000.0,Cachoeira Do Bom Jesus,Florianópolis,SC,4,3,4,5,267.0,"Rua Leonel Pereira, 605, Cachoeira Do Bom Jesus, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+4-quartos+cachoeira-do-bom-jesus+florianopolis+sc+267m2+rs2040000/165130894,-27.4211898,-48.4337398
165130933,Apartamento,1400000.0,Centro,Florianópolis,SC,3,1,1,3,142.0,"Avenida Professor Othon Gama DEça, 809, Centro, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+centro+florianopolis+sc+142m2+rs1400000/165130933,Erro,Erro
165130985,Apartamento,995000.0,Jurerê,Florianópolis,SC,1,1,1,2,73.66,"Rua Jurerê Tradicional, 828, Jurerê, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+1-quarto+jurere+florianopolis+sc+73,66m2+rs995000/165130985",-27.4521076,-48.4883686
165131279,Apartamento,930000.0,Centro,Florianópolis,SC,2,1,1,2,98.89,"Rua Crispim Mira, 97, Centro, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+centro+florianopolis+sc+98,89m2+rs930000/165131279",-27.5919815,-48.543182
165131285,Cobertura,1950000.0,Joao Paulo,Florianópolis,SC,4,1,2,3,183.0,"Rodovia João Paulo, 920, Joao Paulo, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+cobertura+4-quartos+joao-paulo+florianopolis+sc+183m2+rs1950000/165131285,-27.5555543,-48.5027179
165131540,Apartamento,1600000.0,Jurerê Internacional,Florianópolis,SC,2,2,2,3,78.31,"Avenida dos Dourados, 2162, Jurerê Internacional, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+jurere-internacional+florianopolis+sc+78,31m2+rs1600000/165131540",-27.4443628,-48.4981858
165131661,Terreno,1400000.0,Praia Brava,Florianópolis,SC,0,0,0,0,540.0,"Rua Nicolino Tancredo, 1, Praia Brava, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+terreno+--quartos+praia-brava+florianopolis+sc+540m2+rs1400000/165131661,-27.4040713,-48.4148413
165131887,Loja,550000.0,Centro,Florianópolis,SC,0,0,0,0,31.38,"Avenida Prefeito Osmar Cunha, 106, Centro, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+loja+--quartos+centro+florianopolis+sc+31,38m2+rs550000/165131887",-27.594701399999998,-48.55052407268192
165132030,Apartamento,910000.0,Jurerê Internacional,Florianópolis,SC,1,1,1,1,51.56,"Avenida dos Dourados, 2162, Jurerê Internacional, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+1-quarto+jurere-internacional+florianopolis+sc+51,56m2+rs910000/165132030",-27.4443628,-48.4981858
165132150,Hotel/Pousada,6700000.0,Ponta Das Canas,Florianópolis,SC,0,0,20,20,740.0,"Rua Deputado Fernando Viegas, 445, Ponta Das Canas, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+hotel-pousada+--quartos+ponta-das-canas+florianopolis+sc+740m2+rs6700000/165132150,-27.3969341,-48.4311676
165132164,Casa,999000.0,Campeche,Florianópolis,SC,3,1,1,3,100.55,"Rua Grumixama, 54, Campeche, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+casa+3-quartos+campeche+florianopolis+sc+100,55m2+rs999000/165132164",-27.6946911,-48.509432
165132337,Casa,2200000.0,Rio Tavares,Florianópolis,SC,3,1,1,3,137.0,"Joana Maria da Costa, 1, Rio Tavares, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+3-quartos+rio-tavares+florianopolis+sc+137m2+rs2200000/165132337,-27.6621673,-48.4875543
165132463,Apartamento,895000.0,Centro,Florianópolis,SC,1,0,1,1,52.03,"Rua Duarte Schutel, 50, Centro, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+1-quarto+centro+florianopolis+sc+52,03m2+rs895000/165132463",-27.5902591,-48.558237
165132515,Apartamento,2498000.0,Itacorubi,Florianópolis,SC,3,2,3,5,170.15,"Rua Pastor William Richard Schisler Filho, 900, Itacorubi, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+itacorubi+florianopolis+sc+170,15m2+rs2498000/165132515",-27.5763668,-48.5110631
165132584,Sala Comercial,980000.0,Saco Grande,Florianópolis,SC,0,0,1,1,45.0,"Rodovia José Carlos Daux, 5500, Saco Grande, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+sala-comercial+--quartos+saco-grande+florianopolis+sc+45m2+rs980000/165132584,-27.5338569,-48.5115358
165132666,Estúdio,365000.0,Ribeirão da Ilha,Florianópolis,SC,1,0,1,1,32.27,"Rua Cedro Rosa do Sul, 1, Ribeirão da Ilha, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+estudio+1-quarto+ribeirao-da-ilha+florianopolis+sc+32,27m2+rs365000/165132666",-27.7034706,-48.5197085
165132958,Terreno,2950000.0,Jurerê Internacional,Florianópolis,SC,0,0,0,0,450.0,"Rua das Palombetas, 1, Jurerê Internacional, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+terreno+--quartos+jurere-internacional+florianopolis+sc+450m2+rs2950000/165132958,-27.4409074,-48.4988405
165133029,Casa,3700000.0,Centro,Florianópolis,SC,6,2,4,3,445.07,"Rua Emir Rosa, 553, Centro, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+casa+6-quartos+centro+florianopolis+sc+445,07m2+rs3700000/165133029",-27.5947491,-48.547413355586954
165133067,Cobertura,1800000.0,Novo Campeche,Florianópolis,SC,1,1,1,1,137.55,"Rua Nivaldo Dias, 102, Novo Campeche, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+cobertura+1-quarto+novo-campeche+florianopolis+sc+137,55m2+rs1800000/165133067",-27.6641741,-48.4777281
165133109,Apartamento,800000.0,Centro,Florianópolis,SC,3,1,1,2,74.0,"Rua Martinho Calado, 20, Centro, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+centro+florianopolis+sc+74m2+rs800000/165133109,-27.5945433,-48.5485366
165133162,Apartamento,980000.0,Itacorubi,Florianópolis,SC,2,1,2,2,69.0,"Rodovia Admar Gonzaga, 725, Itacorubi, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+itacorubi+florianopolis+sc+69m2+rs980000/165133162,-27.5909226,-48.4941247
165133207,Apartamento,650000.0,Morro Das Pedras,Florianópolis,SC,2,1,1,2,69.67,"Rua Sagrado Coração de Jesus, 1085, Morro Das Pedras, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+morro-das-pedras+florianopolis+sc+69,67m2+rs650000/165133207",-27.7117285,-48.5048166
165133224,Casa,1750000.0,Campeche,Florianópolis,SC,3,1,2,2,150.0,"Rua Caminho Das Ondas, 21, Campeche, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+3-quartos+campeche+florianopolis+sc+150m2+rs1750000/165133224,-27.6908131,-48.4929919
165133289,Apartamento,734100.0,Estreito,Florianópolis,SC,3,1,1,2,86.16,"Rua Visconde de Cairú, 241, Estreito, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+estreito+florianopolis+sc+86,16m2+rs734100/165133289",-27.5964715,-48.5721224
165133470,Casa,2200000.0,Trindade,Florianópolis,SC,4,0,2,3,260.0,"Rua Presidente Gama Rosa, 175, Trindade, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+4-quartos+trindade+florianopolis+sc+260m2+rs2200000/165133470,-27.5873583,-48.5232131
165133487,Casa,1450000.0,Campeche,Florianópolis,SC,3,1,2,0,137.06,"Rua Jardim Campeche Sul, 2, Campeche, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+casa+3-quartos+campeche+florianopolis+sc+137,06m2+rs1450000/165133487",-27.6993646,-48.4963943
165133509,Sala Comercial,230000.0,Centro,Florianópolis,SC,0,0,1,1,32.07,"Rua Araújo Figueiredo, 119, Centro, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+sala-comercial+--quartos+centro+florianopolis+sc+32,07m2+rs230000/165133509",-27.59607835,-48.54716315
165133526,Casa,1500000.0,Jardim Atlântico,Florianópolis,SC,4,4,4,4,333.71,"Rua Elesbão Pinto da Luz, 261, Jardim Atlântico, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+casa+4-quartos+jardim-atlantico+florianopolis+sc+333,71m2+rs1500000/165133526",-27.5836161,-48.60179
165133545,Casa,1150000.0,Ribeirão da Ilha,Florianópolis,SC,3,1,5,4,133.83,"dos Cravos Amarelos, 64, Ribeirão da Ilha, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+casa+3-quartos+ribeirao-da-ilha+florianopolis+sc+133,83m2+rs1150000/165133545",Erro,Erro
165133579,Apartamento,1350000.0,Centro,Florianópolis,SC,3,1,1,3,119.64,"Avenida Mauro Ramos, 699, Centro, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+centro+florianopolis+sc+119,64m2+rs1350000/165133579",-27.5929161,-48.5432586
165133604,Apartamento,1490000.0,Jurerê Internacional,Florianópolis,SC,2,2,1,3,76.36,"Avenida dos Dourados, 2162, Jurerê Internacional, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+jurere-internacional+florianopolis+sc+76,36m2+rs1490000/165133604",-27.4443628,-48.4981858
165133640,Apartamento,1250000.0,Cachoeira Do Bom Jesus,Florianópolis,SC,3,1,1,1,89.1,"Avenida Luiz Boiteux Piazza, 2523, Cachoeira Do Bom Jesus, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+cachoeira-do-bom-jesus+florianopolis+sc+89,1m2+rs1250000/165133640",-27.3971656,-48.4277239
